"rows";"cols";"tiles";"n_tiles";"strategy";"n_simulations";"score";"solution_found";"n_tiles_placed";"created_on";"external_id"
"26";"65";"[[4, 1], [6, 1], [9, 1], [5, 2], [7, 2], [8, 2], [15, 3], [17, 3], [13, 4], [12, 5], [14, 5], [15, 6], [15, 8], [13, 9], [11, 10], [15, 10], [17, 10], [18, 11], [18, 12], [14, 13]]";"20";"max_depth";"500";"2.0";"False";"1150472";"2020-01-22 19:29:46.832507+00:00";"23763"
"26";"65";"[[4, 1], [6, 1], [9, 1], [5, 2], [7, 2], [8, 2], [15, 3], [17, 3], [13, 4], [12, 5], [14, 5], [15, 6], [15, 8], [13, 9], [11, 10], [15, 10], [17, 10], [18, 11], [18, 12], [14, 13]]";"20";"avg_depth";"500";"3.0";"False";"1343222";"2020-01-22 19:29:46.829223+00:00";"23763"
"26";"43";"[[4, 1], [5, 1], [12, 1], [16, 1], [17, 1], [7, 2], [9, 2], [15, 2], [17, 2], [6, 4], [14, 4], [16, 4], [12, 5], [16, 6], [12, 7], [16, 7], [9, 8], [11, 8], [15, 8], [16, 12]]";"20";"max_depth";"500";"1.0";"False";"1302049";"2020-01-22 19:29:46.793312+00:00";"23644"
"26";"43";"[[4, 1], [5, 1], [12, 1], [16, 1], [17, 1], [7, 2], [9, 2], [15, 2], [17, 2], [6, 4], [14, 4], [16, 4], [12, 5], [16, 6], [12, 7], [16, 7], [9, 8], [11, 8], [15, 8], [16, 12]]";"20";"avg_depth";"500";"2.0";"False";"1280493";"2020-01-22 19:29:46.789871+00:00";"23644"
"29";"45";"[[4, 1], [5, 1], [9, 1], [13, 1], [14, 1], [8, 2], [18, 2], [8, 4], [12, 4], [15, 4], [19, 4], [6, 5], [18, 5], [14, 6], [18, 8], [13, 9], [15, 9], [18, 9], [11, 10], [12, 10]]";"20";"max_depth";"500";"2.0";"False";"1172902";"2020-01-22 19:29:46.759848+00:00";"23840"
"29";"45";"[[4, 1], [5, 1], [9, 1], [13, 1], [14, 1], [8, 2], [18, 2], [8, 4], [12, 4], [15, 4], [19, 4], [6, 5], [18, 5], [14, 6], [18, 8], [13, 9], [15, 9], [18, 9], [11, 10], [12, 10]]";"20";"avg_depth";"500";"2.0";"False";"1243894";"2020-01-22 19:29:46.756577+00:00";"23840"
"24";"97";"[[12, 1], [8, 2], [17, 2], [8, 4], [10, 4], [14, 4], [13, 5], [18, 6], [20, 6], [10, 7], [14, 7], [18, 7], [12, 10], [14, 10], [16, 10], [17, 10], [15, 12], [17, 13], [17, 16], [18, 16]]";"20";"max_depth";"500";"2.0";"False";"1185363";"2020-01-22 19:29:46.722779+00:00";"23970"
"24";"97";"[[12, 1], [8, 2], [17, 2], [8, 4], [10, 4], [14, 4], [13, 5], [18, 6], [20, 6], [10, 7], [14, 7], [18, 7], [12, 10], [14, 10], [16, 10], [17, 10], [15, 12], [17, 13], [17, 16], [18, 16]]";"20";"avg_depth";"500";"4.0";"False";"1331696";"2020-01-22 19:29:46.719361+00:00";"23970"
"19";"74";"[[2, 1], [6, 1], [12, 1], [7, 2], [15, 2], [5, 3], [15, 3], [9, 4], [11, 4], [16, 4], [12, 5], [10, 6], [13, 6], [16, 6], [12, 7], [11, 10], [13, 10], [16, 10], [14, 12], [16, 12]]";"20";"max_depth";"500";"2.0";"False";"1287422";"2020-01-22 19:29:46.686581+00:00";"23640"
"19";"74";"[[2, 1], [6, 1], [12, 1], [7, 2], [15, 2], [5, 3], [15, 3], [9, 4], [11, 4], [16, 4], [12, 5], [10, 6], [13, 6], [16, 6], [12, 7], [11, 10], [13, 10], [16, 10], [14, 12], [16, 12]]";"20";"avg_depth";"500";"3.0";"False";"1522538";"2020-01-22 19:29:46.683200+00:00";"23640"
"17";"88";"[[7, 1], [10, 1], [15, 1], [9, 2], [10, 2], [11, 2], [5, 3], [10, 3], [11, 3], [11, 4], [14, 4], [11, 5], [15, 5], [11, 7], [11, 8], [17, 8], [14, 11], [16, 11], [15, 14], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"1768371";"2020-01-22 19:29:46.654478+00:00";"23639"
"17";"88";"[[7, 1], [10, 1], [15, 1], [9, 2], [10, 2], [11, 2], [5, 3], [10, 3], [11, 3], [11, 4], [14, 4], [11, 5], [15, 5], [11, 7], [11, 8], [17, 8], [14, 11], [16, 11], [15, 14], [17, 15]]";"20";"avg_depth";"500";"2.0";"False";"1869276";"2020-01-22 19:29:46.651082+00:00";"23639"
"22";"77";"[[13, 1], [15, 1], [3, 2], [5, 4], [10, 4], [15, 4], [19, 4], [19, 5], [11, 6], [12, 6], [15, 6], [16, 6], [12, 7], [13, 7], [10, 8], [13, 8], [18, 8], [19, 8], [18, 10], [15, 14]]";"20";"max_depth";"500";"3.0";"False";"1109919";"2020-01-22 19:29:46.618134+00:00";"23793"
"22";"77";"[[13, 1], [15, 1], [3, 2], [5, 4], [10, 4], [15, 4], [19, 4], [19, 5], [11, 6], [12, 6], [15, 6], [16, 6], [12, 7], [13, 7], [10, 8], [13, 8], [18, 8], [19, 8], [18, 10], [15, 14]]";"20";"avg_depth";"500";"2.0";"False";"1223696";"2020-01-22 19:29:46.614809+00:00";"23793"
"27";"59";"[[6, 1], [13, 1], [16, 1], [3, 2], [11, 2], [4, 3], [12, 3], [13, 4], [9, 5], [10, 5], [13, 5], [11, 6], [16, 7], [17, 7], [10, 9], [17, 10], [15, 11], [13, 12], [14, 12], [16, 14]]";"20";"max_depth";"500";"3.0";"False";"994318";"2020-01-22 19:29:46.580627+00:00";"23636"
"27";"59";"[[6, 1], [13, 1], [16, 1], [3, 2], [11, 2], [4, 3], [12, 3], [13, 4], [9, 5], [10, 5], [13, 5], [11, 6], [16, 7], [17, 7], [10, 9], [17, 10], [15, 11], [13, 12], [14, 12], [16, 14]]";"20";"avg_depth";"500";"3.0";"False";"1244425";"2020-01-22 19:29:46.577300+00:00";"23636"
"33";"53";"[[10, 1], [12, 1], [5, 2], [7, 2], [14, 2], [17, 2], [16, 4], [6, 5], [7, 6], [8, 6], [14, 6], [10, 8], [14, 8], [14, 9], [11, 10], [17, 10], [14, 11], [13, 12], [15, 14], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"909819";"2020-01-22 19:29:46.553844+00:00";"23635"
"33";"53";"[[10, 1], [12, 1], [5, 2], [7, 2], [14, 2], [17, 2], [16, 4], [6, 5], [7, 6], [8, 6], [14, 6], [10, 8], [14, 8], [14, 9], [11, 10], [17, 10], [14, 11], [13, 12], [15, 14], [17, 15]]";"20";"avg_depth";"500";"3.0";"False";"1110165";"2020-01-22 19:29:46.540140+00:00";"23635"
"44";"44";"[[5, 1], [11, 1], [12, 1], [3, 2], [9, 3], [6, 4], [8, 4], [15, 4], [10, 5], [13, 5], [17, 5], [9, 8], [14, 9], [15, 10], [14, 11], [16, 11], [17, 11], [14, 13], [16, 15], [17, 16]]";"20";"max_depth";"500";"2.0";"False";"707229";"2020-01-22 19:29:46.516685+00:00";"23634"
"44";"44";"[[5, 1], [11, 1], [12, 1], [3, 2], [9, 3], [6, 4], [8, 4], [15, 4], [10, 5], [13, 5], [17, 5], [9, 8], [14, 9], [15, 10], [14, 11], [16, 11], [17, 11], [14, 13], [16, 15], [17, 16]]";"20";"avg_depth";"500";"5.0";"False";"909771";"2020-01-22 19:29:46.513318+00:00";"23634"
"23";"71";"[[2, 1], [5, 2], [15, 2], [16, 2], [8, 3], [8, 4], [9, 4], [17, 4], [19, 4], [6, 5], [20, 5], [7, 6], [10, 7], [12, 7], [17, 7], [18, 7], [17, 8], [17, 11], [15, 13], [18, 13]]";"20";"max_depth";"500";"1.0";"False";"1010236";"2020-01-22 19:29:46.479251+00:00";"23944"
"23";"71";"[[2, 1], [5, 2], [15, 2], [16, 2], [8, 3], [8, 4], [9, 4], [17, 4], [19, 4], [6, 5], [20, 5], [7, 6], [10, 7], [12, 7], [17, 7], [18, 7], [17, 8], [17, 11], [15, 13], [18, 13]]";"20";"avg_depth";"500";"2.0";"False";"1238951";"2020-01-22 19:29:46.475994+00:00";"23944"
"41";"45";"[[4, 1], [7, 1], [9, 1], [17, 1], [13, 2], [5, 3], [9, 3], [5, 4], [12, 4], [9, 5], [10, 6], [15, 6], [17, 6], [13, 11], [14, 11], [15, 11], [16, 13], [15, 14], [16, 15], [17, 15]]";"20";"max_depth";"500";"3.0";"False";"900734";"2020-01-22 19:29:46.442910+00:00";"23632"
"41";"45";"[[4, 1], [7, 1], [9, 1], [17, 1], [13, 2], [5, 3], [9, 3], [5, 4], [12, 4], [9, 5], [10, 6], [15, 6], [17, 6], [13, 11], [14, 11], [15, 11], [16, 13], [15, 14], [16, 15], [17, 15]]";"20";"avg_depth";"500";"1.0";"False";"1201655";"2020-01-22 19:29:46.439472+00:00";"23632"
"31";"50";"[[2, 1], [14, 1], [13, 2], [15, 2], [19, 2], [4, 3], [5, 3], [7, 4], [15, 5], [8, 6], [12, 6], [18, 6], [9, 7], [12, 7], [15, 7], [16, 7], [18, 8], [16, 9], [16, 10], [18, 15]]";"20";"max_depth";"500";"1.0";"False";"910996";"2020-01-22 19:29:46.406861+00:00";"23809"
"31";"50";"[[2, 1], [14, 1], [13, 2], [15, 2], [19, 2], [4, 3], [5, 3], [7, 4], [15, 5], [8, 6], [12, 6], [18, 6], [9, 7], [12, 7], [15, 7], [16, 7], [18, 8], [16, 9], [16, 10], [18, 15]]";"20";"avg_depth";"500";"3.0";"False";"1121233";"2020-01-22 19:29:46.403307+00:00";"23809"
"20";"73";"[[3, 1], [5, 2], [7, 2], [8, 2], [9, 2], [10, 3], [17, 3], [8, 4], [14, 4], [13, 5], [7, 6], [13, 6], [9, 8], [10, 8], [17, 8], [12, 9], [14, 9], [11, 10], [16, 12], [17, 13]]";"20";"max_depth";"500";"2.0";"False";"1075288";"2020-01-22 19:29:46.343700+00:00";"23627"
"20";"73";"[[3, 1], [5, 2], [7, 2], [8, 2], [9, 2], [10, 3], [17, 3], [8, 4], [14, 4], [13, 5], [7, 6], [13, 6], [9, 8], [10, 8], [17, 8], [12, 9], [14, 9], [11, 10], [16, 12], [17, 13]]";"20";"avg_depth";"500";"4.0";"False";"1324275";"2020-01-22 19:29:46.340001+00:00";"23627"
"27";"67";"[[3, 1], [5, 1], [17, 1], [8, 2], [10, 2], [12, 3], [5, 4], [10, 4], [11, 4], [17, 5], [10, 6], [10, 8], [11, 9], [16, 9], [11, 10], [17, 11], [15, 12], [17, 12], [17, 13], [17, 14]]";"20";"max_depth";"500";"1.0";"False";"946050";"2020-01-22 19:29:46.309839+00:00";"23626"
"27";"67";"[[3, 1], [5, 1], [17, 1], [8, 2], [10, 2], [12, 3], [5, 4], [10, 4], [11, 4], [17, 5], [10, 6], [10, 8], [11, 9], [16, 9], [11, 10], [17, 11], [15, 12], [17, 12], [17, 13], [17, 14]]";"20";"avg_depth";"500";"4.0";"False";"1226131";"2020-01-22 19:29:46.305726+00:00";"23626"
"26";"71";"[[4, 1], [17, 1], [3, 2], [10, 2], [7, 5], [11, 5], [15, 5], [17, 5], [14, 6], [16, 7], [9, 8], [15, 8], [16, 8], [11, 9], [15, 9], [15, 10], [12, 11], [14, 11], [16, 11], [17, 11]]";"20";"max_depth";"500";"3.0";"False";"895457";"2020-01-22 19:29:46.273865+00:00";"23625"
"26";"71";"[[4, 1], [17, 1], [3, 2], [10, 2], [7, 5], [11, 5], [15, 5], [17, 5], [14, 6], [16, 7], [9, 8], [15, 8], [16, 8], [11, 9], [15, 9], [15, 10], [12, 11], [14, 11], [16, 11], [17, 11]]";"20";"avg_depth";"500";"5.0";"False";"1048675";"2020-01-22 19:29:46.269208+00:00";"23625"
"38";"40";"[[5, 1], [11, 1], [13, 2], [5, 3], [5, 4], [6, 4], [9, 4], [12, 4], [16, 4], [17, 4], [7, 5], [9, 5], [12, 7], [13, 7], [17, 7], [13, 8], [17, 9], [13, 12], [16, 12], [16, 14]]";"20";"max_depth";"500";"2.0";"False";"715762";"2020-01-22 19:29:46.243897+00:00";"23624"
"38";"40";"[[5, 1], [11, 1], [13, 2], [5, 3], [5, 4], [6, 4], [9, 4], [12, 4], [16, 4], [17, 4], [7, 5], [9, 5], [12, 7], [13, 7], [17, 7], [13, 8], [17, 9], [13, 12], [16, 12], [16, 14]]";"20";"avg_depth";"500";"2.0";"False";"855158";"2020-01-22 19:29:46.240014+00:00";"23624"
"22";"79";"[[4, 1], [5, 1], [12, 1], [16, 1], [15, 2], [6, 3], [16, 3], [5, 4], [15, 4], [11, 5], [16, 6], [14, 7], [15, 7], [10, 8], [18, 8], [16, 10], [14, 12], [18, 12], [14, 13], [17, 13]]";"20";"max_depth";"500";"2.0";"False";"1390763";"2020-01-22 19:29:46.214082+00:00";"23778"
"22";"79";"[[4, 1], [5, 1], [12, 1], [16, 1], [15, 2], [6, 3], [16, 3], [5, 4], [15, 4], [11, 5], [16, 6], [14, 7], [15, 7], [10, 8], [18, 8], [16, 10], [14, 12], [18, 12], [14, 13], [17, 13]]";"20";"avg_depth";"500";"3.0";"False";"1545269";"2020-01-22 19:29:46.205876+00:00";"23778"
"22";"69";"[[2, 1], [7, 1], [9, 1], [13, 2], [14, 3], [10, 4], [12, 4], [17, 4], [6, 5], [8, 5], [10, 5], [17, 5], [16, 6], [11, 7], [14, 8], [17, 8], [12, 10], [15, 10], [16, 11], [17, 12]]";"20";"max_depth";"500";"2.0";"False";"1178240";"2020-01-22 19:29:46.176890+00:00";"23621"
"22";"69";"[[2, 1], [7, 1], [9, 1], [13, 2], [14, 3], [10, 4], [12, 4], [17, 4], [6, 5], [8, 5], [10, 5], [17, 5], [16, 6], [11, 7], [14, 8], [17, 8], [12, 10], [15, 10], [16, 11], [17, 12]]";"20";"avg_depth";"500";"3.0";"False";"1354110";"2020-01-22 19:29:46.172842+00:00";"23621"
"17";"107";"[[6, 1], [10, 1], [13, 1], [14, 1], [12, 4], [7, 5], [10, 5], [13, 5], [15, 5], [8, 6], [9, 6], [14, 6], [16, 7], [11, 8], [10, 9], [16, 9], [15, 12], [16, 13], [16, 15], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"1663999";"2020-01-22 19:29:46.148218+00:00";"23622"
"17";"107";"[[6, 1], [10, 1], [13, 1], [14, 1], [12, 4], [7, 5], [10, 5], [13, 5], [15, 5], [8, 6], [9, 6], [14, 6], [16, 7], [11, 8], [10, 9], [16, 9], [15, 12], [16, 13], [16, 15], [17, 15]]";"20";"avg_depth";"500";"2.0";"False";"1775084";"2020-01-22 19:29:46.144813+00:00";"23622"
"20";"74";"[[7, 1], [7, 2], [8, 2], [17, 2], [9, 3], [11, 3], [7, 4], [10, 4], [16, 4], [17, 4], [17, 5], [13, 7], [16, 7], [11, 8], [12, 8], [16, 8], [11, 9], [14, 10], [15, 10], [16, 10]]";"20";"max_depth";"500";"2.0";"False";"1198466";"2020-01-22 19:29:46.104834+00:00";"23617"
"20";"74";"[[7, 1], [7, 2], [8, 2], [17, 2], [9, 3], [11, 3], [7, 4], [10, 4], [16, 4], [17, 4], [17, 5], [13, 7], [16, 7], [11, 8], [12, 8], [16, 8], [11, 9], [14, 10], [15, 10], [16, 10]]";"20";"avg_depth";"500";"3.0";"False";"1391324";"2020-01-22 19:29:46.101316+00:00";"23617"
"29";"58";"[[5, 1], [13, 1], [14, 1], [7, 2], [12, 2], [9, 3], [11, 3], [14, 3], [13, 4], [16, 4], [14, 5], [14, 7], [15, 7], [18, 8], [17, 9], [14, 10], [17, 10], [14, 11], [14, 12], [16, 12]]";"20";"max_depth";"500";"2.0";"False";"1122641";"2020-01-22 19:29:46.072692+00:00";"23703"
"29";"58";"[[5, 1], [13, 1], [14, 1], [7, 2], [12, 2], [9, 3], [11, 3], [14, 3], [13, 4], [16, 4], [14, 5], [14, 7], [15, 7], [18, 8], [17, 9], [14, 10], [17, 10], [14, 11], [14, 12], [16, 12]]";"20";"avg_depth";"500";"4.0";"False";"1277987";"2020-01-22 19:29:46.069306+00:00";"23703"
"25";"58";"[[9, 1], [11, 1], [10, 2], [11, 2], [16, 2], [11, 3], [12, 3], [6, 4], [7, 4], [12, 5], [15, 5], [10, 6], [15, 6], [14, 7], [17, 7], [14, 9], [17, 9], [12, 11], [14, 11], [14, 12]]";"20";"max_depth";"500";"1.0";"False";"1085856";"2020-01-22 19:29:46.036923+00:00";"23614"
"25";"58";"[[9, 1], [11, 1], [10, 2], [11, 2], [16, 2], [11, 3], [12, 3], [6, 4], [7, 4], [12, 5], [15, 5], [10, 6], [15, 6], [14, 7], [17, 7], [14, 9], [17, 9], [12, 11], [14, 11], [14, 12]]";"20";"avg_depth";"500";"2.0";"False";"1344123";"2020-01-22 19:29:46.033551+00:00";"23614"
"17";"95";"[[8, 1], [17, 1], [4, 2], [4, 3], [5, 3], [12, 3], [6, 4], [16, 4], [16, 5], [17, 5], [12, 6], [14, 6], [16, 6], [11, 7], [16, 7], [11, 9], [12, 11], [17, 12], [14, 13], [16, 13]]";"20";"max_depth";"500";"2.0";"False";"1559543";"2020-01-22 19:29:46.003728+00:00";"23613"
"17";"95";"[[8, 1], [17, 1], [4, 2], [4, 3], [5, 3], [12, 3], [6, 4], [16, 4], [16, 5], [17, 5], [12, 6], [14, 6], [16, 6], [11, 7], [16, 7], [11, 9], [12, 11], [17, 12], [14, 13], [16, 13]]";"20";"avg_depth";"500";"2.0";"False";"1687097";"2020-01-22 19:29:46.000288+00:00";"23613"
"19";"73";"[[10, 1], [7, 2], [9, 2], [10, 2], [12, 2], [14, 3], [15, 3], [8, 4], [17, 4], [8, 6], [10, 6], [13, 6], [14, 6], [8, 7], [15, 7], [11, 8], [12, 9], [13, 9], [16, 10], [15, 14]]";"20";"max_depth";"500";"1.0";"False";"1339771";"2020-01-22 19:29:45.909507+00:00";"23610"
"19";"73";"[[10, 1], [7, 2], [9, 2], [10, 2], [12, 2], [14, 3], [15, 3], [8, 4], [17, 4], [8, 6], [10, 6], [13, 6], [14, 6], [8, 7], [15, 7], [11, 8], [12, 9], [13, 9], [16, 10], [15, 14]]";"20";"avg_depth";"500";"2.0";"False";"1433792";"2020-01-22 19:29:45.905444+00:00";"23610"
"20";"81";"[[9, 1], [11, 1], [5, 2], [11, 2], [6, 3], [14, 3], [15, 3], [11, 4], [13, 4], [12, 5], [13, 5], [12, 6], [8, 7], [13, 7], [15, 7], [9, 8], [13, 12], [15, 12], [17, 14], [17, 16]]";"20";"max_depth";"500";"2.0";"False";"1455952";"2020-01-22 19:29:45.875407+00:00";"23609"
"20";"81";"[[9, 1], [11, 1], [5, 2], [11, 2], [6, 3], [14, 3], [15, 3], [11, 4], [13, 4], [12, 5], [13, 5], [12, 6], [8, 7], [13, 7], [15, 7], [9, 8], [13, 12], [15, 12], [17, 14], [17, 16]]";"20";"avg_depth";"500";"3.0";"False";"1575109";"2020-01-22 19:29:45.871050+00:00";"23609"
"45";"47";"[[2, 1], [10, 1], [10, 2], [9, 3], [14, 3], [10, 4], [13, 5], [14, 6], [15, 6], [16, 7], [9, 8], [10, 8], [16, 8], [15, 9], [17, 10], [15, 11], [17, 11], [17, 13], [15, 14], [17, 15]]";"20";"max_depth";"500";"4.0";"False";"584298";"2020-01-22 19:29:45.845324+00:00";"23608"
"45";"47";"[[2, 1], [10, 1], [10, 2], [9, 3], [14, 3], [10, 4], [13, 5], [14, 6], [15, 6], [16, 7], [9, 8], [10, 8], [16, 8], [15, 9], [17, 10], [15, 11], [17, 11], [17, 13], [15, 14], [17, 15]]";"20";"avg_depth";"500";"4.0";"False";"695896";"2020-01-22 19:29:45.841576+00:00";"23608"
"19";"66";"[[7, 1], [6, 2], [13, 2], [5, 3], [12, 3], [15, 3], [7, 4], [12, 4], [7, 5], [8, 5], [11, 5], [12, 5], [13, 5], [16, 5], [12, 7], [16, 7], [10, 8], [13, 9], [16, 9], [15, 11]]";"20";"max_depth";"500";"2.0";"False";"1225567";"2020-01-22 19:29:45.801382+00:00";"23606"
"19";"66";"[[7, 1], [6, 2], [13, 2], [5, 3], [12, 3], [15, 3], [7, 4], [12, 4], [7, 5], [8, 5], [11, 5], [12, 5], [13, 5], [16, 5], [12, 7], [16, 7], [10, 8], [13, 9], [16, 9], [15, 11]]";"20";"avg_depth";"500";"3.0";"False";"1343143";"2020-01-22 19:29:45.795469+00:00";"23606"
"19";"80";"[[7, 1], [17, 1], [12, 2], [17, 2], [8, 3], [12, 3], [16, 3], [10, 4], [13, 4], [15, 4], [16, 4], [6, 5], [13, 5], [7, 6], [13, 8], [16, 9], [14, 10], [14, 11], [15, 12], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"1420432";"2020-01-22 19:29:45.741258+00:00";"23603"
"19";"80";"[[7, 1], [17, 1], [12, 2], [17, 2], [8, 3], [12, 3], [16, 3], [10, 4], [13, 4], [15, 4], [16, 4], [6, 5], [13, 5], [7, 6], [13, 8], [16, 9], [14, 10], [14, 11], [15, 12], [17, 15]]";"20";"avg_depth";"500";"2.0";"False";"1579548";"2020-01-22 19:29:45.737812+00:00";"23603"
"24";"66";"[[7, 1], [14, 1], [8, 2], [18, 2], [7, 3], [9, 3], [13, 3], [9, 4], [12, 4], [14, 4], [15, 4], [18, 4], [19, 4], [7, 5], [12, 6], [22, 7], [15, 8], [17, 9], [14, 12], [22, 17]]";"20";"max_depth";"500";"1.0";"False";"1355203";"2020-01-22 19:29:45.701361+00:00";"31114"
"24";"66";"[[7, 1], [14, 1], [8, 2], [18, 2], [7, 3], [9, 3], [13, 3], [9, 4], [12, 4], [14, 4], [15, 4], [18, 4], [19, 4], [7, 5], [12, 6], [22, 7], [15, 8], [17, 9], [14, 12], [22, 17]]";"20";"avg_depth";"500";"2.0";"False";"1437131";"2020-01-22 19:29:45.697884+00:00";"31114"
"19";"68";"[[6, 1], [9, 1], [8, 2], [9, 2], [15, 2], [17, 2], [4, 3], [6, 3], [14, 3], [10, 4], [7, 5], [15, 5], [8, 6], [9, 6], [16, 7], [17, 7], [10, 8], [11, 9], [17, 13], [16, 14]]";"20";"max_depth";"500";"2.0";"False";"1424596";"2020-01-22 19:29:45.638905+00:00";"23599"
"19";"68";"[[6, 1], [9, 1], [8, 2], [9, 2], [15, 2], [17, 2], [4, 3], [6, 3], [14, 3], [10, 4], [7, 5], [15, 5], [8, 6], [9, 6], [16, 7], [17, 7], [10, 8], [11, 9], [17, 13], [16, 14]]";"20";"avg_depth";"500";"2.0";"False";"1597199";"2020-01-22 19:29:45.635360+00:00";"23599"
"35";"53";"[[4, 1], [7, 1], [12, 1], [13, 1], [15, 1], [14, 3], [15, 4], [6, 5], [9, 5], [8, 6], [11, 6], [12, 6], [13, 9], [14, 9], [13, 10], [14, 11], [15, 13], [16, 14], [16, 15], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"970319";"2020-01-22 19:29:45.575395+00:00";"23597"
"35";"53";"[[4, 1], [7, 1], [12, 1], [13, 1], [15, 1], [14, 3], [15, 4], [6, 5], [9, 5], [8, 6], [11, 6], [12, 6], [13, 9], [14, 9], [13, 10], [14, 11], [15, 13], [16, 14], [16, 15], [17, 15]]";"20";"avg_depth";"500";"2.0";"False";"1140765";"2020-01-22 19:29:45.571943+00:00";"23597"
"20";"78";"[[4, 1], [7, 1], [12, 1], [14, 1], [16, 2], [7, 3], [10, 3], [15, 3], [11, 4], [17, 4], [13, 5], [15, 5], [15, 6], [9, 7], [13, 7], [12, 10], [16, 10], [13, 12], [16, 13], [17, 15]]";"20";"max_depth";"500";"2.0";"False";"1468426";"2020-01-22 19:29:45.473782+00:00";"23593"
"20";"78";"[[4, 1], [7, 1], [12, 1], [14, 1], [16, 2], [7, 3], [10, 3], [15, 3], [11, 4], [17, 4], [13, 5], [15, 5], [15, 6], [9, 7], [13, 7], [12, 10], [16, 10], [13, 12], [16, 13], [17, 15]]";"20";"avg_depth";"500";"2.0";"False";"1604501";"2020-01-22 19:29:45.469576+00:00";"23593"
"19";"103";"[[6, 1], [3, 2], [9, 2], [10, 3], [12, 3], [5, 4], [6, 5], [11, 5], [13, 5], [14, 6], [13, 8], [10, 9], [16, 9], [17, 9], [18, 9], [16, 10], [17, 10], [15, 11], [17, 13], [17, 14]]";"20";"max_depth";"500";"3.0";"False";"1495404";"2020-01-22 19:29:45.444031+00:00";"23853"
"19";"103";"[[6, 1], [3, 2], [9, 2], [10, 3], [12, 3], [5, 4], [6, 5], [11, 5], [13, 5], [14, 6], [13, 8], [10, 9], [16, 9], [17, 9], [18, 9], [16, 10], [17, 10], [15, 11], [17, 13], [17, 14]]";"20";"avg_depth";"500";"2.0";"False";"1549591";"2020-01-22 19:29:45.440347+00:00";"23853"
"26";"64";"[[7, 1], [9, 1], [7, 2], [7, 3], [15, 3], [5, 4], [6, 4], [9, 4], [15, 4], [8, 5], [9, 5], [12, 5], [13, 6], [15, 9], [12, 10], [13, 10], [13, 11], [15, 11], [16, 15], [17, 16]]";"20";"max_depth";"500";"2.0";"False";"1111317";"2020-01-22 19:29:45.413002+00:00";"23590"
"26";"64";"[[7, 1], [9, 1], [7, 2], [7, 3], [15, 3], [5, 4], [6, 4], [9, 4], [15, 4], [8, 5], [9, 5], [12, 5], [13, 6], [15, 9], [12, 10], [13, 10], [13, 11], [15, 11], [16, 15], [17, 16]]";"20";"avg_depth";"500";"5.0";"False";"1210888";"2020-01-22 19:29:45.409413+00:00";"23590"
"32";"43";"[[9, 1], [12, 1], [17, 1], [3, 2], [6, 2], [8, 2], [4, 3], [11, 3], [17, 3], [7, 5], [10, 5], [15, 5], [16, 5], [17, 6], [14, 7], [10, 9], [12, 10], [16, 11], [17, 11], [15, 13]]";"20";"max_depth";"500";"2.0";"False";"869676";"2020-01-22 19:29:45.383879+00:00";"23631"
"32";"43";"[[9, 1], [12, 1], [17, 1], [3, 2], [6, 2], [8, 2], [4, 3], [11, 3], [17, 3], [7, 5], [10, 5], [15, 5], [16, 5], [17, 6], [14, 7], [10, 9], [12, 10], [16, 11], [17, 11], [15, 13]]";"20";"avg_depth";"500";"3.0";"False";"1210307";"2020-01-22 19:29:45.380334+00:00";"23631"
"19";"83";"[[2, 1], [8, 1], [9, 1], [10, 1], [12, 1], [11, 2], [14, 2], [16, 2], [10, 4], [14, 4], [10, 6], [17, 7], [9, 8], [10, 8], [13, 9], [13, 11], [16, 11], [17, 11], [15, 12], [16, 14]]";"20";"max_depth";"500";"2.0";"False";"1661005";"2020-01-22 19:29:45.343954+00:00";"23585"
"19";"83";"[[2, 1], [8, 1], [9, 1], [10, 1], [12, 1], [11, 2], [14, 2], [16, 2], [10, 4], [14, 4], [10, 6], [17, 7], [9, 8], [10, 8], [13, 9], [13, 11], [16, 11], [17, 11], [15, 12], [16, 14]]";"20";"avg_depth";"500";"2.0";"False";"1684260";"2020-01-22 19:29:45.340480+00:00";"23585"
"17";"97";"[[11, 1], [9, 2], [10, 2], [13, 2], [17, 2], [8, 3], [11, 3], [6, 4], [8, 4], [17, 4], [16, 5], [17, 5], [9, 7], [15, 7], [10, 8], [17, 10], [16, 11], [17, 11], [16, 12], [17, 13]]";"20";"max_depth";"500";"1.0";"False";"1646913";"2020-01-22 19:29:45.316430+00:00";"23662"
"17";"97";"[[11, 1], [9, 2], [10, 2], [13, 2], [17, 2], [8, 3], [11, 3], [6, 4], [8, 4], [17, 4], [16, 5], [17, 5], [9, 7], [15, 7], [10, 8], [17, 10], [16, 11], [17, 11], [16, 12], [17, 13]]";"20";"avg_depth";"500";"2.0";"False";"1766614";"2020-01-22 19:29:45.313182+00:00";"23662"
