id,max_tile_length,num_tiles,board_width,board_height,tiles,tiles_placed
23551,16,20,40,24,"[{""X"":14,""Y"":9},{""X"":14,""Y"":7},{""X"":14,""Y"":6},{""X"":14,""Y"":3},{""X"":13,""Y"":7},{""X"":13,""Y"":4},{""X"":13,""Y"":3},{""X"":13,""Y"":2},{""X"":12,""Y"":8},{""X"":12,""Y"":2},{""X"":12,""Y"":1},{""X"":11,""Y"":9},{""X"":11,""Y"":3},{""X"":11,""Y"":2},{""X"":8,""Y"":5},{""X"":8,""Y"":3},{""X"":7,""Y"":1},{""X"":6,""Y"":5},{""X"":4,""Y"":3},{""X"":3,""Y"":1}]",17643
23552,16,20,44,26,"[{""X"":16,""Y"":10},{""X"":15,""Y"":12},{""X"":15,""Y"":7},{""X"":15,""Y"":6},{""X"":14,""Y"":1},{""X"":13,""Y"":11},{""X"":13,""Y"":1},{""X"":11,""Y"":9},{""X"":11,""Y"":8},{""X"":11,""Y"":1},{""X"":10,""Y"":8},{""X"":10,""Y"":1},{""X"":9,""Y"":8},{""X"":6,""Y"":5},{""X"":6,""Y"":3},{""X"":6,""Y"":2},{""X"":6,""Y"":1},{""X"":5,""Y"":1},{""X"":3,""Y"":2},{""X"":2,""Y"":1}]",1168563
23553,16,20,67,19,"[{""X"":16,""Y"":13},{""X"":16,""Y"":8},{""X"":15,""Y"":10},{""X"":15,""Y"":1},{""X"":14,""Y"":11},{""X"":14,""Y"":1},{""X"":13,""Y"":10},{""X"":13,""Y"":4},{""X"":11,""Y"":7},{""X"":11,""Y"":5},{""X"":11,""Y"":4},{""X"":10,""Y"":5},{""X"":10,""Y"":3},{""X"":10,""Y"":2},{""X"":9,""Y"":5},{""X"":8,""Y"":4},{""X"":7,""Y"":5},{""X"":7,""Y"":3},{""X"":7,""Y"":1},{""X"":6,""Y"":1}]",20893
23554,16,20,41,41,"[{""X"":16,""Y"":8},{""X"":16,""Y"":1},{""X"":15,""Y"":9},{""X"":14,""Y"":12},{""X"":14,""Y"":11},{""X"":14,""Y"":9},{""X"":14,""Y"":7},{""X"":14,""Y"":5},{""X"":13,""Y"":8},{""X"":12,""Y"":11},{""X"":12,""Y"":10},{""X"":12,""Y"":7},{""X"":12,""Y"":4},{""X"":12,""Y"":3},{""X"":11,""Y"":6},{""X"":10,""Y"":8},{""X"":10,""Y"":4},{""X"":10,""Y"":3},{""X"":9,""Y"":4},{""X"":5,""Y"":2}]",17808515
23555,16,20,75,19,"[{""X"":15,""Y"":8},{""X"":14,""Y"":12},{""X"":14,""Y"":5},{""X"":14,""Y"":4},{""X"":13,""Y"":11},{""X"":13,""Y"":9},{""X"":13,""Y"":7},{""X"":13,""Y"":1},{""X"":12,""Y"":9},{""X"":12,""Y"":7},{""X"":11,""Y"":10},{""X"":11,""Y"":1},{""X"":10,""Y"":7},{""X"":10,""Y"":6},{""X"":9,""Y"":7},{""X"":9,""Y"":3},{""X"":8,""Y"":6},{""X"":8,""Y"":5},{""X"":6,""Y"":3},{""X"":4,""Y"":2}]",163375
23556,16,20,69,20,"[{""X"":16,""Y"":8},{""X"":16,""Y"":6},{""X"":15,""Y"":3},{""X"":15,""Y"":2},{""X"":14,""Y"":13},{""X"":14,""Y"":12},{""X"":14,""Y"":11},{""X"":14,""Y"":3},{""X"":13,""Y"":1},{""X"":12,""Y"":11},{""X"":12,""Y"":9},{""X"":12,""Y"":6},{""X"":11,""Y"":4},{""X"":9,""Y"":7},{""X"":9,""Y"":1},{""X"":8,""Y"":2},{""X"":7,""Y"":5},{""X"":7,""Y"":1},{""X"":6,""Y"":5},{""X"":3,""Y"":2}]",694
23557,16,20,53,34,"[{""X"":16,""Y"":13},{""X"":16,""Y"":11},{""X"":16,""Y"":10},{""X"":16,""Y"":8},{""X"":14,""Y"":12},{""X"":14,""Y"":9},{""X"":14,""Y"":4},{""X"":13,""Y"":10},{""X"":13,""Y"":7},{""X"":12,""Y"":5},{""X"":11,""Y"":10},{""X"":11,""Y"":5},{""X"":10,""Y"":9},{""X"":10,""Y"":8},{""X"":10,""Y"":6},{""X"":9,""Y"":5},{""X"":7,""Y"":3},{""X"":7,""Y"":2},{""X"":6,""Y"":3},{""X"":3,""Y"":2}]",594433
23558,16,20,75,17,"[{""X"":16,""Y"":10},{""X"":16,""Y"":8},{""X"":16,""Y"":5},{""X"":16,""Y"":1},{""X"":15,""Y"":9},{""X"":15,""Y"":4},{""X"":15,""Y"":1},{""X"":14,""Y"":3},{""X"":14,""Y"":2},{""X"":14,""Y"":1},{""X"":13,""Y"":8},{""X"":13,""Y"":4},{""X"":12,""Y"":6},{""X"":11,""Y"":10},{""X"":10,""Y"":9},{""X"":10,""Y"":7},{""X"":8,""Y"":6},{""X"":8,""Y"":4},{""X"":7,""Y"":1},{""X"":4,""Y"":3}]",925919
23559,16,20,51,29,"[{""X"":16,""Y"":10},{""X"":16,""Y"":3},{""X"":16,""Y"":1},{""X"":15,""Y"":12},{""X"":15,""Y"":4},{""X"":14,""Y"":12},{""X"":14,""Y"":10},{""X"":14,""Y"":9},{""X"":14,""Y"":2},{""X"":13,""Y"":11},{""X"":13,""Y"":5},{""X"":13,""Y"":3},{""X"":12,""Y"":8},{""X"":12,""Y"":4},{""X"":12,""Y"":1},{""X"":11,""Y"":4},{""X"":10,""Y"":7},{""X"":10,""Y"":2},{""X"":9,""Y"":1},{""X"":7,""Y"":1}]",3168979
23560,16,20,53,19,"[{""X"":16,""Y"":2},{""X"":15,""Y"":13},{""X"":15,""Y"":6},{""X"":14,""Y"":11},{""X"":14,""Y"":9},{""X"":14,""Y"":6},{""X"":14,""Y"":4},{""X"":14,""Y"":3},{""X"":14,""Y"":2},{""X"":10,""Y"":2},{""X"":10,""Y"":1},{""X"":9,""Y"":3},{""X"":8,""Y"":4},{""X"":7,""Y"":5},{""X"":7,""Y"":1},{""X"":6,""Y"":4},{""X"":6,""Y"":2},{""X"":5,""Y"":3},{""X"":5,""Y"":2},{""X"":4,""Y"":2}]",3274534
23561,16,20,38,35,"[{""X"":16,""Y"":14},{""X"":15,""Y"":5},{""X"":15,""Y"":4},{""X"":14,""Y"":11},{""X"":14,""Y"":5},{""X"":14,""Y"":2},{""X"":14,""Y"":1},{""X"":13,""Y"":9},{""X"":13,""Y"":8},{""X"":12,""Y"":5},{""X"":12,""Y"":4},{""X"":12,""Y"":1},{""X"":11,""Y"":5},{""X"":11,""Y"":1},{""X"":10,""Y"":9},{""X"":10,""Y"":7},{""X"":10,""Y"":6},{""X"":10,""Y"":3},{""X"":9,""Y"":2},{""X"":6,""Y"":5}]",10455594
23562,16,20,41,36,"[{""X"":16,""Y"":11},{""X"":16,""Y"":6},{""X"":16,""Y"":4},{""X"":15,""Y"":7},{""X"":15,""Y"":4},{""X"":14,""Y"":8},{""X"":14,""Y"":7},{""X"":14,""Y"":3},{""X"":14,""Y"":2},{""X"":13,""Y"":12},{""X"":13,""Y"":6},{""X"":13,""Y"":2},{""X"":13,""Y"":1},{""X"":12,""Y"":9},{""X"":12,""Y"":6},{""X"":11,""Y"":10},{""X"":10,""Y"":7},{""X"":10,""Y"":5},{""X"":10,""Y"":1},{""X"":2,""Y"":1}]",1623103
23563,16,20,47,35,"[{""X"":16,""Y"":14},{""X"":16,""Y"":12},{""X"":16,""Y"":4},{""X"":15,""Y"":10},{""X"":15,""Y"":4},{""X"":14,""Y"":11},{""X"":14,""Y"":5},{""X"":14,""Y"":1},{""X"":13,""Y"":12},{""X"":13,""Y"":11},{""X"":12,""Y"":5},{""X"":11,""Y"":10},{""X"":11,""Y"":6},{""X"":11,""Y"":2},{""X"":9,""Y"":8},{""X"":9,""Y"":3},{""X"":8,""Y"":6},{""X"":6,""Y"":1},{""X"":5,""Y"":1},{""X"":2,""Y"":1}]",5849261
23564,16,20,54,26,"[{""X"":16,""Y"":11},{""X"":16,""Y"":7},{""X"":16,""Y"":1},{""X"":15,""Y"":8},{""X"":15,""Y"":7},{""X"":14,""Y"":7},{""X"":14,""Y"":4},{""X"":14,""Y"":3},{""X"":14,""Y"":1},{""X"":13,""Y"":11},{""X"":13,""Y"":6},{""X"":13,""Y"":5},{""X"":12,""Y"":8},{""X"":12,""Y"":6},{""X"":11,""Y"":9},{""X"":10,""Y"":4},{""X"":10,""Y"":1},{""X"":9,""Y"":2},{""X"":7,""Y"":2},{""X"":6,""Y"":5}]",6490572
23565,16,20,58,23,"[{""X"":16,""Y"":8},{""X"":16,""Y"":7},{""X"":15,""Y"":12},{""X"":15,""Y"":11},{""X"":15,""Y"":8},{""X"":14,""Y"":10},{""X"":14,""Y"":5},{""X"":13,""Y"":10},{""X"":13,""Y"":2},{""X"":12,""Y"":7},{""X"":12,""Y"":3},{""X"":10,""Y"":2},{""X"":9,""Y"":4},{""X"":9,""Y"":1},{""X"":8,""Y"":3},{""X"":8,""Y"":1},{""X"":6,""Y"":1},{""X"":5,""Y"":4},{""X"":5,""Y"":3},{""X"":5,""Y"":1}]",9585392
23566,16,20,47,30,"[{""X"":16,""Y"":10},{""X"":16,""Y"":7},{""X"":15,""Y"":13},{""X"":15,""Y"":7},{""X"":15,""Y"":6},{""X"":14,""Y"":2},{""X"":13,""Y"":11},{""X"":13,""Y"":7},{""X"":11,""Y"":8},{""X"":10,""Y"":8},{""X"":10,""Y"":6},{""X"":10,""Y"":4},{""X"":10,""Y"":2},{""X"":10,""Y"":1},{""X"":9,""Y"":5},{""X"":9,""Y"":4},{""X"":8,""Y"":6},{""X"":8,""Y"":4},{""X"":7,""Y"":3},{""X"":6,""Y"":1}]",9367664
23567,16,20,47,28,"[{""X"":16,""Y"":6},{""X"":15,""Y"":10},{""X"":15,""Y"":3},{""X"":13,""Y"":11},{""X"":13,""Y"":9},{""X"":13,""Y"":7},{""X"":12,""Y"":9},{""X"":12,""Y"":3},{""X"":12,""Y"":2},{""X"":11,""Y"":10},{""X"":11,""Y"":9},{""X"":10,""Y"":6},{""X"":9,""Y"":8},{""X"":8,""Y"":7},{""X"":8,""Y"":4},{""X"":7,""Y"":6},{""X"":7,""Y"":3},{""X"":4,""Y"":2},{""X"":4,""Y"":1},{""X"":2,""Y"":1}]",71602
23568,16,20,68,20,"[{""X"":16,""Y"":11},{""X"":16,""Y"":1},{""X"":15,""Y"":14},{""X"":15,""Y"":1},{""X"":14,""Y"":13},{""X"":14,""Y"":10},{""X"":14,""Y"":4},{""X"":14,""Y"":1},{""X"":13,""Y"":9},{""X"":11,""Y"":8},{""X"":10,""Y"":9},{""X"":10,""Y"":7},{""X"":10,""Y"":5},{""X"":9,""Y"":2},{""X"":8,""Y"":5},{""X"":8,""Y"":3},{""X"":8,""Y"":1},{""X"":7,""Y"":4},{""X"":6,""Y"":1},{""X"":4,""Y"":3}]",9985565
23569,16,20,50,35,"[{""X"":16,""Y"":13},{""X"":16,""Y"":5},{""X"":15,""Y"":12},{""X"":15,""Y"":11},{""X"":15,""Y"":6},{""X"":15,""Y"":2},{""X"":14,""Y"":12},{""X"":14,""Y"":7},{""X"":14,""Y"":4},{""X"":13,""Y"":10},{""X"":13,""Y"":8},{""X"":12,""Y"":8},{""X"":12,""Y"":7},{""X"":11,""Y"":7},{""X"":11,""Y"":4},{""X"":11,""Y"":1},{""X"":10,""Y"":5},{""X"":9,""Y"":6},{""X"":5,""Y"":4},{""X"":5,""Y"":1}]",1111089
23570,16,20,59,29,"[{""X"":16,""Y"":14},{""X"":15,""Y"":14},{""X"":15,""Y"":11},{""X"":15,""Y"":3},{""X"":14,""Y"":12},{""X"":14,""Y"":9},{""X"":14,""Y"":8},{""X"":14,""Y"":1},{""X"":12,""Y"":10},{""X"":11,""Y"":8},{""X"":11,""Y"":7},{""X"":11,""Y"":6},{""X"":11,""Y"":1},{""X"":10,""Y"":8},{""X"":10,""Y"":7},{""X"":10,""Y"":5},{""X"":9,""Y"":4},{""X"":9,""Y"":3},{""X"":5,""Y"":4},{""X"":2,""Y"":1}]",33073
23571,16,20,54,26,"[{""X"":16,""Y"":11},{""X"":16,""Y"":5},{""X"":16,""Y"":3},{""X"":15,""Y"":10},{""X"":15,""Y"":3},{""X"":14,""Y"":10},{""X"":14,""Y"":9},{""X"":13,""Y"":9},{""X"":12,""Y"":5},{""X"":11,""Y"":9},{""X"":11,""Y"":8},{""X"":10,""Y"":8},{""X"":10,""Y"":4},{""X"":10,""Y"":1},{""X"":9,""Y"":6},{""X"":9,""Y"":3},{""X"":9,""Y"":2},{""X"":8,""Y"":1},{""X"":7,""Y"":4},{""X"":5,""Y"":2}]",3000116
23572,16,20,103,16,"[{""X"":16,""Y"":14},{""X"":16,""Y"":7},{""X"":16,""Y"":5},{""X"":16,""Y"":3},{""X"":15,""Y"":14},{""X"":15,""Y"":10},{""X"":15,""Y"":9},{""X"":14,""Y"":11},{""X"":14,""Y"":6},{""X"":14,""Y"":1},{""X"":13,""Y"":2},{""X"":13,""Y"":1},{""X"":12,""Y"":11},{""X"":12,""Y"":9},{""X"":12,""Y"":6},{""X"":10,""Y"":3},{""X"":8,""Y"":2},{""X"":7,""Y"":2},{""X"":6,""Y"":4},{""X"":2,""Y"":1}]",15469443
23573,16,20,67,23,"[{""X"":16,""Y"":15},{""X"":16,""Y"":8},{""X"":16,""Y"":5},{""X"":16,""Y"":4},{""X"":15,""Y"":13},{""X"":15,""Y"":12},{""X"":15,""Y"":9},{""X"":15,""Y"":4},{""X"":15,""Y"":1},{""X"":14,""Y"":10},{""X"":14,""Y"":6},{""X"":13,""Y"":1},{""X"":12,""Y"":6},{""X"":11,""Y"":4},{""X"":9,""Y"":1},{""X"":8,""Y"":5},{""X"":6,""Y"":4},{""X"":6,""Y"":1},{""X"":5,""Y"":2},{""X"":2,""Y"":1}]",37259
23574,16,20,41,36,"[{""X"":16,""Y"":13},{""X"":16,""Y"":1},{""X"":15,""Y"":12},{""X"":15,""Y"":7},{""X"":15,""Y"":3},{""X"":14,""Y"":7},{""X"":14,""Y"":3},{""X"":13,""Y"":9},{""X"":13,""Y"":5},{""X"":12,""Y"":9},{""X"":12,""Y"":7},{""X"":12,""Y"":6},{""X"":12,""Y"":5},{""X"":10,""Y"":9},{""X"":10,""Y"":1},{""X"":9,""Y"":6},{""X"":8,""Y"":7},{""X"":8,""Y"":3},{""X"":6,""Y"":5},{""X"":6,""Y"":2}]",400630
23576,16,20,41,35,"[{""X"":16,""Y"":10},{""X"":16,""Y"":9},{""X"":16,""Y"":5},{""X"":15,""Y"":9},{""X"":15,""Y"":6},{""X"":15,""Y"":2},{""X"":14,""Y"":11},{""X"":14,""Y"":10},{""X"":14,""Y"":8},{""X"":14,""Y"":1},{""X"":10,""Y"":9},{""X"":10,""Y"":8},{""X"":9,""Y"":6},{""X"":8,""Y"":5},{""X"":8,""Y"":3},{""X"":7,""Y"":6},{""X"":7,""Y"":4},{""X"":6,""Y"":1},{""X"":5,""Y"":2},{""X"":2,""Y"":1}]",4351223
23577,16,20,43,40,"[{""X"":16,""Y"":15},{""X"":16,""Y"":11},{""X"":16,""Y"":9},{""X"":16,""Y"":7},{""X"":15,""Y"":14},{""X"":15,""Y"":8},{""X"":14,""Y"":12},{""X"":14,""Y"":9},{""X"":13,""Y"":1},{""X"":12,""Y"":4},{""X"":11,""Y"":5},{""X"":10,""Y"":5},{""X"":9,""Y"":8},{""X"":9,""Y"":3},{""X"":8,""Y"":7},{""X"":8,""Y"":5},{""X"":7,""Y"":6},{""X"":7,""Y"":2},{""X"":5,""Y"":1},{""X"":2,""Y"":1}]",3376748
23578,16,20,58,17,"[{""X"":16,""Y"":5},{""X"":15,""Y"":4},{""X"":13,""Y"":11},{""X"":13,""Y"":8},{""X"":13,""Y"":6},{""X"":13,""Y"":2},{""X"":12,""Y"":11},{""X"":12,""Y"":5},{""X"":11,""Y"":5},{""X"":9,""Y"":5},{""X"":9,""Y"":4},{""X"":9,""Y"":3},{""X"":9,""Y"":2},{""X"":8,""Y"":4},{""X"":6,""Y"":5},{""X"":6,""Y"":3},{""X"":6,""Y"":2},{""X"":5,""Y"":4},{""X"":4,""Y"":1},{""X"":3,""Y"":2}]",608550
23579,16,20,64,22,"[{""X"":16,""Y"":14},{""X"":16,""Y"":7},{""X"":16,""Y"":5},{""X"":16,""Y"":1},{""X"":15,""Y"":7},{""X"":15,""Y"":6},{""X"":14,""Y"":10},{""X"":14,""Y"":6},{""X"":14,""Y"":5},{""X"":13,""Y"":10},{""X"":13,""Y"":6},{""X"":12,""Y"":5},{""X"":11,""Y"":6},{""X"":10,""Y"":5},{""X"":10,""Y"":2},{""X"":7,""Y"":1},{""X"":6,""Y"":5},{""X"":6,""Y"":3},{""X"":5,""Y"":4},{""X"":4,""Y"":2}]",284733
23580,16,20,53,31,"[{""X"":16,""Y"":11},{""X"":16,""Y"":10},{""X"":16,""Y"":3},{""X"":15,""Y"":9},{""X"":15,""Y"":7},{""X"":15,""Y"":3},{""X"":14,""Y"":12},{""X"":14,""Y"":9},{""X"":14,""Y"":8},{""X"":14,""Y"":7},{""X"":14,""Y"":4},{""X"":14,""Y"":3},{""X"":14,""Y"":1},{""X"":13,""Y"":6},{""X"":12,""Y"":11},{""X"":11,""Y"":1},{""X"":10,""Y"":1},{""X"":9,""Y"":4},{""X"":8,""Y"":7},{""X"":7,""Y"":5}]",10193514
23581,17,20,62,25,"[{""X"":17,""Y"":13},{""X"":17,""Y"":6},{""X"":16,""Y"":11},{""X"":16,""Y"":5},{""X"":16,""Y"":2},{""X"":15,""Y"":10},{""X"":15,""Y"":9},{""X"":15,""Y"":3},{""X"":15,""Y"":2},{""X"":14,""Y"":9},{""X"":14,""Y"":2},{""X"":12,""Y"":11},{""X"":11,""Y"":9},{""X"":11,""Y"":7},{""X"":11,""Y"":2},{""X"":11,""Y"":1},{""X"":10,""Y"":2},{""X"":7,""Y"":5},{""X"":7,""Y"":2},{""X"":5,""Y"":3}]",5564865
23583,17,20,97,17,"[{""X"":17,""Y"":14},{""X"":17,""Y"":12},{""X"":17,""Y"":8},{""X"":17,""Y"":6},{""X"":16,""Y"":7},{""X"":16,""Y"":2},{""X"":15,""Y"":12},{""X"":14,""Y"":8},{""X"":14,""Y"":4},{""X"":14,""Y"":3},{""X"":13,""Y"":6},{""X"":13,""Y"":3},{""X"":12,""Y"":10},{""X"":12,""Y"":6},{""X"":9,""Y"":6},{""X"":9,""Y"":3},{""X"":8,""Y"":2},{""X"":7,""Y"":3},{""X"":3,""Y"":2},{""X"":2,""Y"":1}]",231886
23584,17,20,53,21,"[{""X"":17,""Y"":15},{""X"":16,""Y"":1},{""X"":15,""Y"":5},{""X"":14,""Y"":4},{""X"":14,""Y"":1},{""X"":13,""Y"":6},{""X"":12,""Y"":11},{""X"":12,""Y"":9},{""X"":12,""Y"":5},{""X"":12,""Y"":1},{""X"":10,""Y"":9},{""X"":10,""Y"":8},{""X"":9,""Y"":1},{""X"":8,""Y"":5},{""X"":8,""Y"":3},{""X"":6,""Y"":3},{""X"":5,""Y"":4},{""X"":5,""Y"":3},{""X"":5,""Y"":1},{""X"":3,""Y"":2}]",917114
23585,17,20,83,19,"[{""X"":17,""Y"":11},{""X"":17,""Y"":7},{""X"":16,""Y"":14},{""X"":16,""Y"":11},{""X"":16,""Y"":2},{""X"":15,""Y"":12},{""X"":14,""Y"":4},{""X"":14,""Y"":2},{""X"":13,""Y"":11},{""X"":13,""Y"":9},{""X"":12,""Y"":1},{""X"":11,""Y"":2},{""X"":10,""Y"":8},{""X"":10,""Y"":6},{""X"":10,""Y"":4},{""X"":10,""Y"":1},{""X"":9,""Y"":8},{""X"":9,""Y"":1},{""X"":8,""Y"":1},{""X"":2,""Y"":1}]",36396783
23586,17,20,43,32,"[{""X"":17,""Y"":9},{""X"":17,""Y"":8},{""X"":17,""Y"":3},{""X"":16,""Y"":9},{""X"":16,""Y"":5},{""X"":15,""Y"":14},{""X"":15,""Y"":1},{""X"":14,""Y"":9},{""X"":14,""Y"":6},{""X"":14,""Y"":2},{""X"":13,""Y"":3},{""X"":13,""Y"":2},{""X"":12,""Y"":10},{""X"":12,""Y"":3},{""X"":12,""Y"":1},{""X"":10,""Y"":2},{""X"":7,""Y"":6},{""X"":7,""Y"":4},{""X"":7,""Y"":2},{""X"":6,""Y"":2}]",213654481
23587,17,20,64,26,"[{""X"":17,""Y"":14},{""X"":17,""Y"":12},{""X"":17,""Y"":10},{""X"":17,""Y"":8},{""X"":17,""Y"":5},{""X"":16,""Y"":10},{""X"":16,""Y"":5},{""X"":15,""Y"":14},{""X"":15,""Y"":3},{""X"":13,""Y"":3},{""X"":12,""Y"":3},{""X"":11,""Y"":6},{""X"":10,""Y"":5},{""X"":10,""Y"":2},{""X"":8,""Y"":4},{""X"":8,""Y"":2},{""X"":7,""Y"":5},{""X"":6,""Y"":3},{""X"":5,""Y"":4},{""X"":4,""Y"":1}]",28902681
23588,17,20,67,21,"[{""X"":17,""Y"":16},{""X"":17,""Y"":2},{""X"":17,""Y"":1},{""X"":16,""Y"":10},{""X"":16,""Y"":8},{""X"":15,""Y"":8},{""X"":14,""Y"":11},{""X"":13,""Y"":9},{""X"":13,""Y"":3},{""X"":12,""Y"":1},{""X"":11,""Y"":7},{""X"":11,""Y"":6},{""X"":9,""Y"":3},{""X"":8,""Y"":7},{""X"":8,""Y"":5},{""X"":8,""Y"":4},{""X"":7,""Y"":2},{""X"":6,""Y"":3},{""X"":6,""Y"":2},{""X"":4,""Y"":3}]",845192
23589,17,20,35,29,"[{""X"":17,""Y"":14},{""X"":16,""Y"":7},{""X"":16,""Y"":1},{""X"":15,""Y"":1},{""X"":14,""Y"":10},{""X"":14,""Y"":9},{""X"":14,""Y"":6},{""X"":12,""Y"":1},{""X"":11,""Y"":3},{""X"":10,""Y"":6},{""X"":10,""Y"":2},{""X"":10,""Y"":1},{""X"":9,""Y"":5},{""X"":9,""Y"":1},{""X"":8,""Y"":3},{""X"":7,""Y"":6},{""X"":7,""Y"":2},{""X"":6,""Y"":1},{""X"":5,""Y"":1},{""X"":4,""Y"":1}]",24513296
23590,17,20,64,26,"[{""X"":17,""Y"":16},{""X"":16,""Y"":15},{""X"":15,""Y"":11},{""X"":15,""Y"":9},{""X"":15,""Y"":4},{""X"":15,""Y"":3},{""X"":13,""Y"":11},{""X"":13,""Y"":10},{""X"":13,""Y"":6},{""X"":12,""Y"":10},{""X"":12,""Y"":5},{""X"":9,""Y"":5},{""X"":9,""Y"":4},{""X"":9,""Y"":1},{""X"":8,""Y"":5},{""X"":7,""Y"":3},{""X"":7,""Y"":2},{""X"":7,""Y"":1},{""X"":6,""Y"":4},{""X"":5,""Y"":4}]",55229
23592,17,20,67,25,"[{""X"":17,""Y"":11},{""X"":17,""Y"":3},{""X"":16,""Y"":7},{""X"":16,""Y"":6},{""X"":16,""Y"":4},{""X"":15,""Y"":8},{""X"":15,""Y"":6},{""X"":15,""Y"":5},{""X"":15,""Y"":4},{""X"":15,""Y"":1},{""X"":14,""Y"":11},{""X"":14,""Y"":9},{""X"":13,""Y"":9},{""X"":12,""Y"":10},{""X"":11,""Y"":8},{""X"":11,""Y"":7},{""X"":11,""Y"":3},{""X"":9,""Y"":4},{""X"":8,""Y"":6},{""X"":6,""Y"":1}]",2168265
23593,17,20,78,20,"[{""X"":17,""Y"":15},{""X"":17,""Y"":4},{""X"":16,""Y"":13},{""X"":16,""Y"":10},{""X"":16,""Y"":2},{""X"":15,""Y"":6},{""X"":15,""Y"":5},{""X"":15,""Y"":3},{""X"":14,""Y"":1},{""X"":13,""Y"":12},{""X"":13,""Y"":7},{""X"":13,""Y"":5},{""X"":12,""Y"":10},{""X"":12,""Y"":1},{""X"":11,""Y"":4},{""X"":10,""Y"":3},{""X"":9,""Y"":7},{""X"":7,""Y"":3},{""X"":7,""Y"":1},{""X"":4,""Y"":1}]",1158196
23594,17,20,49,29,"[{""X"":17,""Y"":8},{""X"":16,""Y"":11},{""X"":15,""Y"":14},{""X"":15,""Y"":6},{""X"":14,""Y"":13},{""X"":13,""Y"":9},{""X"":13,""Y"":4},{""X"":13,""Y"":1},{""X"":12,""Y"":2},{""X"":11,""Y"":10},{""X"":11,""Y"":8},{""X"":11,""Y"":4},{""X"":11,""Y"":2},{""X"":9,""Y"":7},{""X"":8,""Y"":2},{""X"":7,""Y"":2},{""X"":6,""Y"":5},{""X"":6,""Y"":3},{""X"":6,""Y"":1},{""X"":5,""Y"":2}]",13940077
23597,17,20,53,35,"[{""X"":17,""Y"":15},{""X"":16,""Y"":15},{""X"":16,""Y"":14},{""X"":15,""Y"":13},{""X"":15,""Y"":4},{""X"":15,""Y"":1},{""X"":14,""Y"":11},{""X"":14,""Y"":9},{""X"":14,""Y"":3},{""X"":13,""Y"":10},{""X"":13,""Y"":9},{""X"":13,""Y"":1},{""X"":12,""Y"":6},{""X"":12,""Y"":1},{""X"":11,""Y"":6},{""X"":9,""Y"":5},{""X"":8,""Y"":6},{""X"":7,""Y"":1},{""X"":6,""Y"":5},{""X"":4,""Y"":1}]",100265458
23598,17,20,55,41,"[{""X"":17,""Y"":14},{""X"":17,""Y"":12},{""X"":17,""Y"":9},{""X"":17,""Y"":7},{""X"":17,""Y"":4},{""X"":17,""Y"":3},{""X"":17,""Y"":2},{""X"":16,""Y"":12},{""X"":16,""Y"":10},{""X"":15,""Y"":14},{""X"":14,""Y"":13},{""X"":14,""Y"":10},{""X"":14,""Y"":4},{""X"":13,""Y"":9},{""X"":13,""Y"":8},{""X"":11,""Y"":9},{""X"":11,""Y"":4},{""X"":8,""Y"":7},{""X"":7,""Y"":3},{""X"":7,""Y"":1}]",2186183
23599,17,20,68,19,"[{""X"":17,""Y"":13},{""X"":17,""Y"":7},{""X"":17,""Y"":2},{""X"":16,""Y"":14},{""X"":16,""Y"":7},{""X"":15,""Y"":5},{""X"":15,""Y"":2},{""X"":14,""Y"":3},{""X"":11,""Y"":9},{""X"":10,""Y"":8},{""X"":10,""Y"":4},{""X"":9,""Y"":6},{""X"":9,""Y"":2},{""X"":9,""Y"":1},{""X"":8,""Y"":6},{""X"":8,""Y"":2},{""X"":7,""Y"":5},{""X"":6,""Y"":3},{""X"":6,""Y"":1},{""X"":4,""Y"":3}]",3579242
23600,17,20,66,28,"[{""X"":17,""Y"":13},{""X"":17,""Y"":11},{""X"":17,""Y"":9},{""X"":16,""Y"":10},{""X"":16,""Y"":4},{""X"":15,""Y"":12},{""X"":15,""Y"":10},{""X"":15,""Y"":2},{""X"":14,""Y"":10},{""X"":13,""Y"":11},{""X"":13,""Y"":7},{""X"":13,""Y"":2},{""X"":12,""Y"":5},{""X"":12,""Y"":1},{""X"":11,""Y"":10},{""X"":10,""Y"":4},{""X"":10,""Y"":1},{""X"":9,""Y"":2},{""X"":7,""Y"":5},{""X"":6,""Y"":3}]",1028977
23601,17,20,66,24,"[{""X"":17,""Y"":16},{""X"":17,""Y"":15},{""X"":17,""Y"":2},{""X"":17,""Y"":1},{""X"":16,""Y"":7},{""X"":16,""Y"":5},{""X"":15,""Y"":9},{""X"":14,""Y"":10},{""X"":14,""Y"":9},{""X"":14,""Y"":4},{""X"":12,""Y"":2},{""X"":11,""Y"":7},{""X"":10,""Y"":7},{""X"":10,""Y"":6},{""X"":9,""Y"":4},{""X"":9,""Y"":2},{""X"":7,""Y"":1},{""X"":6,""Y"":5},{""X"":5,""Y"":4},{""X"":5,""Y"":3}]",26301
