"rows";"cols";"tiles";"n_tiles";"external_id"
"24";"97";"[[12, 1], [8, 2], [17, 2], [8, 4], [10, 4], [14, 4], [13, 5], [18, 6], [20, 6], [10, 7], [14, 7], [18, 7], [12, 10], [14, 10], [16, 10], [17, 10], [15, 12], [17, 13], [17, 16], [18, 16]]";"20";"23970"
"19";"74";"[[2, 1], [6, 1], [12, 1], [7, 2], [15, 2], [5, 3], [15, 3], [9, 4], [11, 4], [16, 4], [12, 5], [10, 6], [13, 6], [16, 6], [12, 7], [11, 10], [13, 10], [16, 10], [14, 12], [16, 12]]";"20";"23640"
"17";"88";"[[7, 1], [10, 1], [15, 1], [9, 2], [10, 2], [11, 2], [5, 3], [10, 3], [11, 3], [11, 4], [14, 4], [11, 5], [15, 5], [11, 7], [11, 8], [17, 8], [14, 11], [16, 11], [15, 14], [17, 15]]";"20";"23639"
"22";"77";"[[13, 1], [15, 1], [3, 2], [5, 4], [10, 4], [15, 4], [19, 4], [19, 5], [11, 6], [12, 6], [15, 6], [16, 6], [12, 7], [13, 7], [10, 8], [13, 8], [18, 8], [19, 8], [18, 10], [15, 14]]";"20";"23793"
"27";"59";"[[6, 1], [13, 1], [16, 1], [3, 2], [11, 2], [4, 3], [12, 3], [13, 4], [9, 5], [10, 5], [13, 5], [11, 6], [16, 7], [17, 7], [10, 9], [17, 10], [15, 11], [13, 12], [14, 12], [16, 14]]";"20";"23636"
"33";"53";"[[10, 1], [12, 1], [5, 2], [7, 2], [14, 2], [17, 2], [16, 4], [6, 5], [7, 6], [8, 6], [14, 6], [10, 8], [14, 8], [14, 9], [11, 10], [17, 10], [14, 11], [13, 12], [15, 14], [17, 15]]";"20";"23635"
"44";"44";"[[5, 1], [11, 1], [12, 1], [3, 2], [9, 3], [6, 4], [8, 4], [15, 4], [10, 5], [13, 5], [17, 5], [9, 8], [14, 9], [15, 10], [14, 11], [16, 11], [17, 11], [14, 13], [16, 15], [17, 16]]";"20";"23634"
"23";"71";"[[2, 1], [5, 2], [15, 2], [16, 2], [8, 3], [8, 4], [9, 4], [17, 4], [19, 4], [6, 5], [20, 5], [7, 6], [10, 7], [12, 7], [17, 7], [18, 7], [17, 8], [17, 11], [15, 13], [18, 13]]";"20";"23944"
"41";"45";"[[4, 1], [7, 1], [9, 1], [17, 1], [13, 2], [5, 3], [9, 3], [5, 4], [12, 4], [9, 5], [10, 6], [15, 6], [17, 6], [13, 11], [14, 11], [15, 11], [16, 13], [15, 14], [16, 15], [17, 15]]";"20";"23632"
"31";"50";"[[2, 1], [14, 1], [13, 2], [15, 2], [19, 2], [4, 3], [5, 3], [7, 4], [15, 5], [8, 6], [12, 6], [18, 6], [9, 7], [12, 7], [15, 7], [16, 7], [18, 8], [16, 9], [16, 10], [18, 15]]";"20";"23809"
"20";"73";"[[3, 1], [5, 2], [7, 2], [8, 2], [9, 2], [10, 3], [17, 3], [8, 4], [14, 4], [13, 5], [7, 6], [13, 6], [9, 8], [10, 8], [17, 8], [12, 9], [14, 9], [11, 10], [16, 12], [17, 13]]";"20";"23627"
"27";"67";"[[3, 1], [5, 1], [17, 1], [8, 2], [10, 2], [12, 3], [5, 4], [10, 4], [11, 4], [17, 5], [10, 6], [10, 8], [11, 9], [16, 9], [11, 10], [17, 11], [15, 12], [17, 12], [17, 13], [17, 14]]";"20";"23626"
"26";"71";"[[4, 1], [17, 1], [3, 2], [10, 2], [7, 5], [11, 5], [15, 5], [17, 5], [14, 6], [16, 7], [9, 8], [15, 8], [16, 8], [11, 9], [15, 9], [15, 10], [12, 11], [14, 11], [16, 11], [17, 11]]";"20";"23625"
"38";"40";"[[5, 1], [11, 1], [13, 2], [5, 3], [5, 4], [6, 4], [9, 4], [12, 4], [16, 4], [17, 4], [7, 5], [9, 5], [12, 7], [13, 7], [17, 7], [13, 8], [17, 9], [13, 12], [16, 12], [16, 14]]";"20";"23624"
"22";"79";"[[4, 1], [5, 1], [12, 1], [16, 1], [15, 2], [6, 3], [16, 3], [5, 4], [15, 4], [11, 5], [16, 6], [14, 7], [15, 7], [10, 8], [18, 8], [16, 10], [14, 12], [18, 12], [14, 13], [17, 13]]";"20";"23778"
"22";"69";"[[2, 1], [7, 1], [9, 1], [13, 2], [14, 3], [10, 4], [12, 4], [17, 4], [6, 5], [8, 5], [10, 5], [17, 5], [16, 6], [11, 7], [14, 8], [17, 8], [12, 10], [15, 10], [16, 11], [17, 12]]";"20";"23621"
"17";"107";"[[6, 1], [10, 1], [13, 1], [14, 1], [12, 4], [7, 5], [10, 5], [13, 5], [15, 5], [8, 6], [9, 6], [14, 6], [16, 7], [11, 8], [10, 9], [16, 9], [15, 12], [16, 13], [16, 15], [17, 15]]";"20";"23622"
"20";"74";"[[7, 1], [7, 2], [8, 2], [17, 2], [9, 3], [11, 3], [7, 4], [10, 4], [16, 4], [17, 4], [17, 5], [13, 7], [16, 7], [11, 8], [12, 8], [16, 8], [11, 9], [14, 10], [15, 10], [16, 10]]";"20";"23617"
"29";"58";"[[5, 1], [13, 1], [14, 1], [7, 2], [12, 2], [9, 3], [11, 3], [14, 3], [13, 4], [16, 4], [14, 5], [14, 7], [15, 7], [18, 8], [17, 9], [14, 10], [17, 10], [14, 11], [14, 12], [16, 12]]";"20";"23703"
"25";"58";"[[9, 1], [11, 1], [10, 2], [11, 2], [16, 2], [11, 3], [12, 3], [6, 4], [7, 4], [12, 5], [15, 5], [10, 6], [15, 6], [14, 7], [17, 7], [14, 9], [17, 9], [12, 11], [14, 11], [14, 12]]";"20";"23614"
"17";"95";"[[8, 1], [17, 1], [4, 2], [4, 3], [5, 3], [12, 3], [6, 4], [16, 4], [16, 5], [17, 5], [12, 6], [14, 6], [16, 6], [11, 7], [16, 7], [11, 9], [12, 11], [17, 12], [14, 13], [16, 13]]";"20";"23613"
"19";"73";"[[10, 1], [7, 2], [9, 2], [10, 2], [12, 2], [14, 3], [15, 3], [8, 4], [17, 4], [8, 6], [10, 6], [13, 6], [14, 6], [8, 7], [15, 7], [11, 8], [12, 9], [13, 9], [16, 10], [15, 14]]";"20";"23610"
"20";"81";"[[9, 1], [11, 1], [5, 2], [11, 2], [6, 3], [14, 3], [15, 3], [11, 4], [13, 4], [12, 5], [13, 5], [12, 6], [8, 7], [13, 7], [15, 7], [9, 8], [13, 12], [15, 12], [17, 14], [17, 16]]";"20";"23609"
"45";"47";"[[2, 1], [10, 1], [10, 2], [9, 3], [14, 3], [10, 4], [13, 5], [14, 6], [15, 6], [16, 7], [9, 8], [10, 8], [16, 8], [15, 9], [17, 10], [15, 11], [17, 11], [17, 13], [15, 14], [17, 15]]";"20";"23608"
"19";"66";"[[7, 1], [6, 2], [13, 2], [5, 3], [12, 3], [15, 3], [7, 4], [12, 4], [7, 5], [8, 5], [11, 5], [12, 5], [13, 5], [16, 5], [12, 7], [16, 7], [10, 8], [13, 9], [16, 9], [15, 11]]";"20";"23606"
"19";"80";"[[7, 1], [17, 1], [12, 2], [17, 2], [8, 3], [12, 3], [16, 3], [10, 4], [13, 4], [15, 4], [16, 4], [6, 5], [13, 5], [7, 6], [13, 8], [16, 9], [14, 10], [14, 11], [15, 12], [17, 15]]";"20";"23603"
"24";"66";"[[7, 1], [14, 1], [8, 2], [18, 2], [7, 3], [9, 3], [13, 3], [9, 4], [12, 4], [14, 4], [15, 4], [18, 4], [19, 4], [7, 5], [12, 6], [22, 7], [15, 8], [17, 9], [14, 12], [22, 17]]";"20";"31114"
"19";"68";"[[6, 1], [9, 1], [8, 2], [9, 2], [15, 2], [17, 2], [4, 3], [6, 3], [14, 3], [10, 4], [7, 5], [15, 5], [8, 6], [9, 6], [16, 7], [17, 7], [10, 8], [11, 9], [17, 13], [16, 14]]";"20";"23599"
"35";"53";"[[4, 1], [7, 1], [12, 1], [13, 1], [15, 1], [14, 3], [15, 4], [6, 5], [9, 5], [8, 6], [11, 6], [12, 6], [13, 9], [14, 9], [13, 10], [14, 11], [15, 13], [16, 14], [16, 15], [17, 15]]";"20";"23597"
"20";"78";"[[4, 1], [7, 1], [12, 1], [14, 1], [16, 2], [7, 3], [10, 3], [15, 3], [11, 4], [17, 4], [13, 5], [15, 5], [15, 6], [9, 7], [13, 7], [12, 10], [16, 10], [13, 12], [16, 13], [17, 15]]";"20";"23593"
"19";"103";"[[6, 1], [3, 2], [9, 2], [10, 3], [12, 3], [5, 4], [6, 5], [11, 5], [13, 5], [14, 6], [13, 8], [10, 9], [16, 9], [17, 9], [18, 9], [16, 10], [17, 10], [15, 11], [17, 13], [17, 14]]";"20";"23853"
"26";"64";"[[7, 1], [9, 1], [7, 2], [7, 3], [15, 3], [5, 4], [6, 4], [9, 4], [15, 4], [8, 5], [9, 5], [12, 5], [13, 6], [15, 9], [12, 10], [13, 10], [13, 11], [15, 11], [16, 15], [17, 16]]";"20";"23590"
"32";"43";"[[9, 1], [12, 1], [17, 1], [3, 2], [6, 2], [8, 2], [4, 3], [11, 3], [17, 3], [7, 5], [10, 5], [15, 5], [16, 5], [17, 6], [14, 7], [10, 9], [12, 10], [16, 11], [17, 11], [15, 13]]";"20";"23631"
"19";"83";"[[2, 1], [8, 1], [9, 1], [10, 1], [12, 1], [11, 2], [14, 2], [16, 2], [10, 4], [14, 4], [10, 6], [17, 7], [9, 8], [10, 8], [13, 9], [13, 11], [16, 11], [17, 11], [15, 12], [16, 14]]";"20";"23585"
"25";"62";"[[3, 1], [12, 1], [4, 2], [8, 2], [11, 2], [16, 2], [19, 2], [5, 3], [19, 3], [8, 4], [7, 5], [9, 5], [9, 6], [11, 6], [13, 6], [13, 8], [14, 11], [17, 12], [18, 14], [19, 17]]";"20";"23867"
"31";"53";"[[10, 1], [11, 1], [14, 1], [14, 3], [15, 3], [16, 3], [9, 4], [14, 4], [7, 5], [13, 6], [8, 7], [14, 7], [15, 7], [14, 8], [14, 9], [15, 9], [16, 10], [12, 11], [16, 11], [14, 12]]";"20";"23580"
"35";"41";"[[2, 1], [6, 1], [14, 1], [5, 2], [15, 2], [8, 3], [7, 4], [8, 5], [16, 5], [7, 6], [9, 6], [15, 6], [10, 8], [14, 8], [10, 9], [15, 9], [16, 9], [14, 10], [16, 10], [14, 11]]";"20";"23576"
"16";"103";"[[2, 1], [13, 1], [14, 1], [7, 2], [8, 2], [13, 2], [10, 3], [16, 3], [6, 4], [16, 5], [12, 6], [14, 6], [16, 7], [12, 9], [15, 9], [15, 10], [12, 11], [14, 11], [15, 14], [16, 14]]";"20";"23572"
"29";"59";"[[6, 1], [7, 1], [11, 1], [13, 1], [15, 3], [5, 4], [9, 4], [16, 4], [17, 4], [6, 5], [14, 6], [17, 6], [9, 7], [17, 7], [18, 7], [14, 9], [14, 10], [16, 10], [17, 13], [18, 15]]";"20";"23771"
"35";"50";"[[8, 1], [19, 1], [4, 2], [11, 2], [11, 3], [15, 3], [19, 3], [9, 4], [12, 4], [19, 4], [16, 6], [10, 7], [11, 8], [16, 8], [14, 9], [12, 10], [16, 10], [19, 10], [14, 11], [19, 14]]";"20";"23864"
"20";"68";"[[6, 1], [8, 1], [14, 1], [15, 1], [16, 1], [9, 2], [4, 3], [8, 3], [7, 4], [14, 4], [8, 5], [10, 5], [10, 7], [11, 8], [10, 9], [13, 9], [14, 10], [16, 11], [14, 13], [15, 14]]";"20";"23568"
"28";"47";"[[2, 1], [4, 1], [4, 2], [12, 2], [7, 3], [12, 3], [15, 3], [8, 4], [7, 6], [10, 6], [16, 6], [8, 7], [13, 7], [9, 8], [11, 9], [12, 9], [13, 9], [11, 10], [15, 10], [13, 11]]";"20";"23567"
"30";"47";"[[5, 1], [14, 1], [16, 1], [12, 2], [7, 3], [17, 3], [7, 4], [12, 4], [7, 5], [7, 6], [13, 6], [16, 6], [8, 7], [9, 7], [15, 7], [14, 8], [15, 8], [14, 10], [16, 11], [15, 12]]";"20";"23637"
"26";"54";"[[8, 1], [10, 1], [5, 2], [9, 2], [9, 3], [15, 3], [16, 3], [7, 4], [10, 4], [12, 5], [16, 5], [9, 6], [10, 8], [11, 8], [11, 9], [13, 9], [14, 9], [14, 10], [15, 10], [16, 11]]";"20";"23571"
"35";"47";"[[3, 1], [4, 1], [9, 1], [3, 2], [12, 2], [8, 3], [21, 3], [5, 4], [12, 4], [14, 4], [9, 5], [17, 5], [19, 5], [21, 5], [21, 6], [9, 8], [21, 8], [16, 10], [19, 11], [19, 17]]";"20";"31165"
"36";"41";"[[10, 1], [16, 1], [6, 2], [8, 3], [14, 3], [15, 3], [6, 5], [12, 5], [13, 5], [9, 6], [12, 6], [8, 7], [12, 7], [14, 7], [15, 7], [10, 9], [12, 9], [13, 9], [15, 12], [16, 13]]";"20";"23574"
"29";"51";"[[7, 1], [9, 1], [12, 1], [16, 1], [10, 2], [14, 2], [13, 3], [16, 3], [11, 4], [12, 4], [15, 4], [13, 5], [10, 7], [12, 8], [14, 9], [14, 10], [16, 10], [13, 11], [14, 12], [15, 12]]";"20";"23559"
"17";"75";"[[7, 1], [14, 1], [15, 1], [16, 1], [14, 2], [4, 3], [14, 3], [8, 4], [13, 4], [15, 4], [16, 5], [8, 6], [12, 6], [10, 7], [13, 8], [16, 8], [10, 9], [15, 9], [11, 10], [16, 10]]";"20";"23558"
"34";"53";"[[11, 1], [3, 2], [5, 2], [6, 2], [11, 2], [13, 2], [17, 3], [9, 4], [11, 4], [13, 4], [19, 4], [8, 5], [10, 6], [10, 7], [14, 9], [18, 10], [20, 12], [18, 13], [19, 14], [16, 15]]";"20";"23961"
"19";"75";"[[11, 1], [13, 1], [4, 2], [6, 3], [9, 3], [14, 4], [8, 5], [14, 5], [8, 6], [10, 6], [9, 7], [10, 7], [12, 7], [13, 7], [15, 8], [12, 9], [13, 9], [11, 10], [13, 11], [14, 12]]";"20";"23555"
"41";"41";"[[16, 1], [5, 2], [10, 3], [12, 3], [9, 4], [10, 4], [12, 4], [14, 5], [11, 6], [12, 7], [14, 7], [10, 8], [13, 8], [16, 8], [14, 9], [15, 9], [12, 10], [12, 11], [14, 11], [14, 12]]";"20";"23554"
"19";"67";"[[6, 1], [7, 1], [14, 1], [15, 1], [10, 2], [7, 3], [10, 3], [8, 4], [11, 4], [13, 4], [7, 5], [9, 5], [10, 5], [11, 5], [11, 7], [16, 8], [13, 10], [15, 10], [14, 11], [16, 13]]";"20";"23553"
"26";"44";"[[2, 1], [5, 1], [6, 1], [10, 1], [11, 1], [13, 1], [14, 1], [3, 2], [6, 2], [6, 3], [6, 5], [15, 6], [15, 7], [9, 8], [10, 8], [11, 8], [11, 9], [16, 10], [13, 11], [15, 12]]";"20";"23552"
"24";"40";"[[3, 1], [7, 1], [12, 1], [11, 2], [12, 2], [13, 2], [4, 3], [8, 3], [11, 3], [13, 3], [14, 3], [13, 4], [6, 5], [8, 5], [14, 6], [13, 7], [14, 7], [12, 8], [11, 9], [14, 9]]";"20";"23551"
"33";"40";"[[6, 1], [8, 1], [12, 1], [8, 3], [10, 3], [13, 3], [14, 3], [10, 4], [15, 4], [7, 6], [9, 6], [12, 7], [16, 7], [9, 8], [10, 8], [12, 8], [10, 9], [13, 9], [16, 9], [14, 12]]";"20";"23549"
"17";"67";"[[9, 1], [10, 1], [14, 1], [15, 1], [4, 2], [5, 2], [7, 2], [10, 2], [12, 2], [13, 2], [16, 2], [6, 4], [13, 6], [15, 6], [14, 7], [10, 8], [11, 9], [15, 10], [13, 12], [14, 13]]";"20";"23547"
"27";"55";"[[3, 1], [3, 2], [8, 2], [4, 3], [6, 3], [9, 3], [5, 4], [11, 4], [7, 5], [8, 5], [12, 5], [10, 6], [8, 7], [12, 7], [14, 7], [16, 9], [12, 11], [15, 12], [15, 14], [16, 15]]";"20";"23544"
"28";"49";"[[2, 1], [10, 1], [5, 2], [16, 2], [5, 3], [13, 3], [15, 3], [9, 4], [11, 4], [12, 4], [15, 4], [16, 5], [9, 6], [10, 6], [9, 8], [14, 8], [15, 9], [15, 10], [16, 11], [16, 12]]";"20";"23542"
"25";"67";"[[6, 1], [15, 1], [11, 3], [17, 3], [9, 4], [15, 4], [16, 4], [15, 5], [8, 6], [15, 6], [16, 6], [11, 7], [16, 7], [11, 8], [15, 8], [13, 9], [14, 9], [12, 10], [14, 11], [17, 11]]";"20";"23592"
"18";"86";"[[6, 1], [5, 2], [10, 3], [8, 4], [11, 4], [12, 4], [6, 5], [7, 5], [11, 6], [14, 6], [15, 6], [14, 7], [9, 8], [10, 8], [12, 8], [11, 9], [14, 9], [15, 10], [16, 10], [16, 12]]";"20";"23539"
"28";"59";"[[8, 1], [11, 1], [14, 1], [19, 1], [22, 1], [7, 2], [9, 2], [11, 2], [18, 2], [16, 3], [18, 3], [20, 3], [22, 3], [12, 5], [16, 5], [8, 7], [17, 10], [19, 12], [18, 16], [21, 18]]";"20";"31232"
"31";"58";"[[2, 1], [10, 1], [9, 2], [7, 3], [8, 3], [11, 3], [12, 4], [6, 5], [8, 6], [10, 7], [14, 7], [16, 7], [16, 8], [15, 9], [16, 9], [17, 9], [12, 10], [17, 10], [15, 14], [16, 14]]";"20";"23628"
"25";"50";"[[5, 1], [3, 2], [4, 2], [7, 2], [9, 2], [10, 2], [13, 2], [10, 3], [12, 3], [6, 4], [14, 4], [9, 5], [13, 5], [14, 7], [14, 8], [15, 8], [11, 9], [14, 10], [16, 10], [14, 12]]";"20";"23535"
"27";"61";"[[14, 1], [16, 1], [8, 2], [9, 2], [14, 2], [17, 2], [8, 3], [7, 4], [10, 4], [12, 4], [19, 4], [20, 4], [16, 6], [12, 7], [20, 7], [11, 8], [14, 8], [20, 9], [16, 15], [19, 15]]";"20";"23915"
"22";"68";"[[8, 1], [15, 1], [12, 2], [15, 2], [6, 3], [16, 3], [5, 4], [10, 4], [15, 4], [13, 6], [15, 6], [15, 7], [9, 8], [10, 8], [11, 8], [16, 8], [15, 9], [12, 11], [13, 11], [14, 13]]";"20";"23533"
"22";"53";"[[2, 1], [18, 1], [10, 2], [11, 2], [15, 2], [8, 3], [12, 3], [17, 3], [18, 3], [5, 4], [6, 5], [8, 5], [18, 5], [9, 6], [13, 6], [8, 7], [12, 7], [17, 7], [13, 12], [14, 13]]";"20";"23747"
"16";"75";"[[2, 1], [3, 1], [8, 1], [14, 1], [10, 2], [15, 2], [5, 3], [7, 3], [8, 3], [15, 3], [16, 3], [11, 4], [6, 5], [10, 6], [11, 6], [16, 6], [10, 8], [16, 9], [15, 14], [16, 15]]";"20";"23530"
"36";"43";"[[8, 1], [4, 2], [11, 2], [13, 2], [15, 2], [7, 3], [8, 3], [6, 4], [10, 4], [15, 4], [11, 5], [15, 5], [11, 7], [20, 7], [10, 8], [15, 8], [17, 9], [13, 11], [14, 13], [20, 13]]";"20";"23921"
"16";"87";"[[6, 1], [10, 1], [8, 2], [10, 2], [15, 2], [16, 3], [7, 4], [8, 5], [11, 5], [12, 5], [12, 6], [10, 7], [13, 7], [12, 8], [13, 8], [10, 9], [16, 9], [12, 10], [16, 10], [12, 11]]";"20";"23528"
"31";"36";"[[3, 1], [5, 2], [7, 2], [8, 2], [13, 2], [15, 2], [16, 2], [9, 3], [13, 3], [16, 3], [12, 5], [7, 6], [16, 6], [8, 7], [12, 7], [13, 7], [10, 8], [16, 8], [11, 9], [15, 9]]";"20";"23527"
"22";"64";"[[7, 1], [16, 1], [4, 2], [10, 2], [6, 3], [5, 4], [6, 5], [10, 5], [12, 5], [14, 5], [16, 5], [11, 6], [13, 6], [14, 6], [15, 6], [15, 7], [16, 7], [13, 10], [14, 10], [16, 14]]";"20";"23579"
"17";"79";"[[10, 2], [11, 2], [4, 3], [12, 3], [5, 4], [7, 4], [10, 4], [12, 4], [14, 4], [7, 5], [12, 5], [16, 5], [9, 6], [8, 7], [9, 7], [14, 7], [15, 7], [12, 10], [14, 13], [16, 13]]";"20";"23525"
"26";"61";"[[10, 1], [12, 1], [17, 1], [10, 2], [17, 2], [8, 3], [6, 4], [9, 4], [17, 4], [15, 5], [7, 6], [14, 7], [12, 8], [10, 9], [11, 9], [13, 10], [16, 11], [17, 11], [14, 12], [15, 12]]";"20";"23607"
"30";"42";"[[8, 1], [3, 2], [5, 2], [7, 2], [12, 2], [4, 3], [8, 3], [9, 3], [15, 3], [6, 4], [11, 4], [15, 4], [8, 7], [9, 7], [13, 7], [10, 8], [16, 9], [15, 10], [14, 11], [16, 14]]";"20";"23521"
"17";"53";"[[2, 1], [3, 1], [8, 1], [7, 2], [8, 2], [12, 2], [15, 2], [9, 3], [11, 3], [12, 3], [15, 3], [16, 3], [6, 4], [10, 4], [16, 4], [9, 5], [7, 6], [10, 8], [12, 8], [16, 14]]";"20";"23520"
"17";"77";"[[7, 2], [13, 2], [4, 3], [5, 3], [6, 3], [13, 3], [5, 4], [6, 4], [7, 4], [13, 4], [15, 4], [11, 5], [15, 6], [11, 7], [14, 7], [9, 8], [12, 8], [15, 11], [13, 12], [16, 12]]";"20";"23543"
"25";"65";"[[4, 1], [4, 2], [8, 2], [10, 2], [11, 2], [9, 4], [14, 4], [16, 4], [7, 5], [13, 6], [15, 6], [16, 6], [8, 7], [11, 7], [13, 9], [16, 9], [12, 11], [13, 12], [16, 13], [15, 14]]";"20";"23517"
"23";"65";"[[8, 1], [9, 1], [17, 1], [9, 2], [11, 2], [12, 2], [6, 3], [10, 3], [13, 3], [19, 3], [10, 4], [9, 5], [7, 6], [16, 7], [19, 8], [10, 9], [19, 9], [14, 10], [16, 11], [19, 15]]";"20";"23877"
"19";"63";"[[4, 1], [5, 1], [8, 1], [14, 1], [6, 3], [10, 3], [12, 3], [15, 3], [16, 3], [14, 4], [7, 5], [7, 6], [9, 6], [12, 6], [15, 6], [16, 6], [15, 7], [13, 9], [13, 10], [16, 12]]";"20";"23510"
"38";"42";"[[4, 1], [11, 1], [14, 1], [4, 2], [8, 2], [4, 3], [9, 3], [14, 4], [16, 4], [10, 6], [14, 6], [8, 7], [11, 7], [10, 8], [14, 9], [16, 10], [13, 12], [14, 13], [15, 13], [16, 13]]";"20";"23509"
"25";"61";"[[4, 1], [6, 1], [11, 1], [4, 2], [6, 2], [14, 2], [15, 2], [16, 2], [10, 3], [11, 4], [15, 4], [11, 6], [15, 6], [10, 7], [13, 9], [16, 10], [13, 11], [16, 12], [14, 13], [16, 15]]";"20";"23522"
"34";"48";"[[3, 1], [14, 1], [6, 2], [12, 2], [6, 3], [12, 3], [14, 3], [15, 4], [15, 5], [16, 5], [12, 6], [13, 6], [13, 8], [16, 8], [10, 9], [11, 9], [13, 10], [12, 11], [15, 13], [16, 15]]";"20";"23505"
"35";"42";"[[12, 1], [14, 1], [10, 2], [14, 2], [8, 3], [14, 3], [16, 3], [7, 4], [12, 5], [13, 6], [14, 6], [16, 6], [10, 7], [12, 8], [16, 8], [11, 9], [13, 9], [16, 9], [15, 10], [12, 11]]";"20";"23504"
"25";"73";"[[5, 1], [11, 1], [3, 2], [11, 2], [16, 2], [4, 3], [8, 3], [10, 3], [14, 3], [10, 5], [16, 7], [9, 8], [16, 8], [15, 9], [14, 11], [14, 12], [15, 12], [16, 13], [15, 14], [16, 14]]";"20";"23501"
"30";"53";"[[13, 1], [14, 1], [16, 1], [4, 2], [16, 2], [16, 3], [10, 4], [16, 4], [13, 5], [16, 5], [12, 6], [15, 6], [11, 7], [15, 7], [13, 8], [15, 8], [16, 8], [15, 10], [14, 11], [15, 14]]";"20";"23500"
"25";"59";"[[7, 1], [6, 2], [8, 2], [9, 2], [12, 2], [13, 2], [12, 3], [17, 4], [6, 5], [10, 5], [12, 5], [8, 6], [11, 6], [14, 8], [13, 9], [15, 9], [12, 10], [13, 12], [16, 12], [14, 13]]";"20";"23641"
"26";"53";"[[3, 1], [16, 1], [3, 2], [4, 2], [6, 2], [7, 2], [16, 2], [5, 3], [6, 3], [11, 4], [13, 5], [16, 6], [8, 7], [10, 7], [15, 7], [10, 9], [13, 10], [16, 12], [14, 13], [16, 14]]";"20";"23498"
"17";"60";"[[5, 1], [6, 1], [11, 1], [16, 1], [3, 2], [5, 2], [10, 2], [14, 2], [4, 3], [14, 3], [5, 4], [6, 4], [8, 4], [11, 5], [12, 5], [15, 5], [14, 6], [14, 11], [15, 11], [15, 13]]";"20";"23497"
"20";"71";"[[2, 1], [6, 2], [7, 2], [11, 2], [15, 2], [10, 3], [14, 3], [7, 4], [15, 4], [6, 5], [8, 5], [15, 5], [7, 6], [10, 8], [15, 9], [11, 10], [13, 11], [14, 11], [16, 11], [15, 13]]";"20";"23548"
"18";"74";"[[2, 1], [5, 1], [10, 2], [11, 2], [13, 2], [6, 3], [12, 3], [13, 3], [5, 4], [7, 4], [11, 4], [7, 6], [15, 6], [9, 7], [14, 8], [15, 8], [14, 9], [15, 9], [16, 10], [16, 14]]";"20";"23495"
"25";"54";"[[2, 1], [8, 1], [12, 1], [5, 2], [15, 2], [8, 3], [12, 3], [13, 3], [14, 3], [7, 4], [9, 4], [14, 4], [8, 5], [13, 7], [16, 7], [10, 9], [14, 9], [16, 11], [14, 12], [16, 14]]";"20";"23494"
"32";"47";"[[7, 1], [3, 2], [7, 2], [9, 2], [5, 4], [13, 4], [8, 5], [16, 5], [8, 6], [11, 6], [9, 7], [13, 7], [15, 7], [10, 8], [13, 8], [14, 8], [16, 8], [14, 9], [16, 11], [14, 12]]";"20";"23491"
"30";"41";"[[2, 1], [3, 1], [7, 1], [14, 1], [5, 2], [9, 2], [10, 2], [15, 3], [14, 4], [9, 5], [13, 5], [15, 5], [10, 7], [11, 7], [13, 7], [10, 9], [13, 9], [12, 10], [14, 10], [15, 11]]";"20";"23512"
"16";"79";"[[5, 1], [6, 1], [7, 1], [10, 1], [10, 2], [5, 3], [10, 3], [5, 4], [8, 4], [6, 5], [7, 5], [8, 6], [15, 7], [9, 8], [11, 8], [12, 9], [14, 9], [14, 10], [13, 11], [16, 14]]";"20";"23489"
"29";"56";"[[4, 1], [5, 1], [9, 1], [4, 3], [10, 3], [6, 4], [15, 4], [18, 4], [16, 5], [10, 6], [12, 6], [14, 6], [18, 7], [15, 8], [18, 8], [11, 9], [12, 9], [13, 10], [17, 11], [18, 11]]";"20";"23865"
"20";"65";"[[12, 1], [3, 2], [11, 2], [15, 2], [10, 3], [6, 4], [11, 4], [7, 5], [8, 5], [9, 6], [10, 6], [9, 7], [11, 7], [13, 7], [14, 7], [9, 8], [16, 8], [12, 9], [13, 10], [16, 11]]";"20";"23487"
"19";"71";"[[4, 1], [12, 1], [4, 2], [9, 2], [15, 2], [10, 4], [12, 4], [13, 4], [9, 5], [12, 5], [11, 6], [15, 6], [16, 6], [9, 7], [11, 7], [16, 7], [16, 8], [12, 10], [13, 10], [15, 10]]";"20";"23486"
"24";"67";"[[5, 2], [7, 2], [14, 2], [10, 3], [11, 3], [12, 3], [13, 3], [5, 4], [7, 5], [10, 5], [14, 6], [9, 8], [12, 8], [15, 8], [11, 9], [13, 9], [15, 11], [13, 12], [15, 12], [16, 14]]";"20";"23485"
"20";"67";"[[6, 1], [11, 1], [9, 2], [16, 2], [10, 3], [13, 3], [6, 4], [11, 4], [14, 4], [6, 5], [8, 5], [14, 5], [15, 5], [7, 6], [11, 6], [9, 7], [14, 10], [15, 10], [15, 12], [16, 14]]";"20";"23481"
"28";"55";"[[10, 1], [15, 1], [8, 2], [9, 2], [12, 2], [6, 3], [11, 3], [5, 4], [9, 4], [15, 4], [9, 7], [13, 7], [13, 8], [15, 8], [11, 10], [13, 10], [14, 11], [13, 12], [15, 12], [14, 13]]";"20";"23479"
"37";"39";"[[7, 1], [9, 1], [13, 1], [4, 2], [9, 2], [14, 3], [9, 4], [15, 4], [6, 5], [13, 5], [7, 6], [9, 7], [10, 7], [11, 7], [12, 7], [15, 9], [14, 10], [14, 11], [15, 12], [15, 14]]";"20";"23478"
